CustomerID,Name,Gender,Email,DateOfRegistration,ShippingAddress,PreferredPaymentMethod,PreferredCategories,LoyaltyPoints,PhoneVerified,EmailVerified
CUST_4190,Amanda Ware,Female,hayesdanny@gmail.com,2/19/2022,"798 Barnett Bypass West Adam, TX 02830",Bank Transfer,Groceries,4641,Yes,No
CUST_3281,Tammy Pitts,Male,theresa29@hotmail.com,3/6/2024,"2618 Robertson Heights Tammytown, ID 33708",Mobile Payment,Groceries,4824,Yes,No
CUST_7598,Andrew Johnson,Male,rileyrodney@huerta-richard.org,11/9/2020,"549 Henry Forest West Caitlin, WV 34463",Mobile Payment,Groceries,3194,No,No
CUST_3049,Nicholas Woodard,Female,richardyoung@graham-anderson.com,5/13/2021,"78345 Jenkins Isle North Robert, UT 60820",Crdit Card,Home Appliances,665,No,Yes
CUST_6984,Matthew Lee,Female,donaldmiller@price-mills.info,11/12/2021,"84303 Andrew Meadows Colonport, WI 25744",Credit Card,Groceries,2154,Yes,No
CUST_3865,Erin Smith,Male,castrorandy@yahoo.com,7/31/2020,"3495 Daniel Neck Suite 103 Jenniferton, ND 43533",Bank Transfer,Fashion,4143,Yes,Yes
CUST_9341,Jessica Whitaker,Female,unknown,7/9/2020,"67435 Cunningham Mount New Thomasfort, NC 29915",Bank Transfer,Groceries,2046,No,Yes
CUST_3486,Xavier Mann,Female,conleynicole@berry.com,10/25/2020,"24310 Garner Ranch Apt. 603 East Ashleyview, NE 64726",Mobile Payment,Home Appliances,2484,Yes,Yes
CUST_7056,Margaret Kim,Male,stanleymichael@hotmail.com,11/8/2023,"47067 Mullen Mall North Brandon, WY 30004",Credit Card,Electronics,225,No,No
CUST_1822,Crystal Jackson,Male,ohurst@hotmail.com,4/2/2023,"8390 Kristen Prairie Christinaside, NJ 89763",Mobile Payment,Groceries,397,Yes,No
CUST_8683,Jessica Conley,Female,tamara30@hotmail.com,9/12/2020,USS Powell FPO AE 62542,Bank Transfer,Groceries,2315,No,Yes
CUST_1171,Kathleen Bolton,Male,matthew24@hotmail.com,5/4/2021,"887 Tom Parks Apt. 163 New Ashley, TN 22406",Mobile Payment,Home Appliances,2269,Yes,No
CUST_2825,John Lopez,Female,waltermark@monroe.net,6/29/2021,"7419 Sweeney Manor Suite 792 Calebhaven, NH 29066",Cred,Fashion,1858,Yes,Yes
CUST_6558,Brian Miller,Female,angela31@medina.com,10/28/2024,"6677 Kari Walk North Leah, NH 85809",Mobile Payment,Home Appliances,3490,No,No
CUST_5452,Holly Alvarez,Male,monroejeffrey@gmail.com,12/17/2020,"220 Burton Meadow Suite 625 East Ashley, WI 25040",PayPal,Groceries,2611,No,No
CUST_6609,Jared Mason,Female,wendy24@gmail.com,3/12/2020,Unit 2461 Box 8957 DPO AE 44525,Bank Transfer,Groceries,4778,Yes,Yes
CUST_1096,Darlene Stevens,Male,elizabethhogan@faulkner.biz,8/1/2020,"231 Hill Streets South Jodimouth, IN 58202",Bank,Groceries,3967,Yes,Yes
CUST_1784,Christopher Garrett,Male,unknown,7/16/2024,"23940 Myers Junctions Apt. 203 Arianastad, SC 40291",Bank Transfer,Fashion,680,Yes,Yes
CUST_4800,Lisa Edwards,Male,barbara29@mcconnell.info,7/13/2024,"83360 Felicia Walk Suite 035 Mcleanview, WA 66067",Bank Transfer,Electronics,3686,Yes,No
CUST_5654,Margaret Cummings,Female,unknown,7/31/2023,"1445 Cathy Lodge Apt. 443 Ortegatown, AL 85154",PayPal,Fashion,1650,No,Yes
CUST_2111,Mr. Donald Gonzalez,Female,meyerchristina@martin.com,5/31/2023,"068 Sarah Park Snyderland, FL 89747",Bank Transfer,Fashion,2574,No,No
CUST_2527,Heidi Boyd,Male,marysmith@gmail.com,12/10/2024,"681 Franco Shore Suite 035 Barrborough, AR 38828",PayPal,Groceries,197,No,No
CUST_7552,Alexandra Graham,Female,kimberlyjones@berry.com,4/24/2024,"88657 Cherry Springs Suite 433 Lake Robertstad, TX 32825",BankTrans,Groceries,3456,No,Yes
CUST_3900,Amanda Lynch,Female,donaldpatrick@fernandez.biz,5/15/2023,"225 Gomez Islands Apt. 057 Mejiamouth, IL 12738",Credit Card,Electronics,2998,No,No
CUST_2650,Christine Schneider,Male,unknown,9/22/2020,"6555 Barbara Expressway Suite 444 North Brittany, OR 74227",Mobile Payment,Electronics,3014,Yes,No
CUST_2177,Christine Mason,Female,smcfarland@flores-little.com,4/6/2023,"7153 Wright Land West Daisyville, OH 65114",Bank Transfer,Fashion,425,Yes,No
CUST_9522,Ronald Bautista,Male,unknown,4/15/2021,"405 Cortez Walk Port Todd, AL 11258",Bank Transfer,Electronics,4079,No,No
CUST_8627,Greg Mullins,Female,samuelwatson@yahoo.com,11/29/2022,"24738 Taylor Isle Stevensonburgh, WV 12258",Mobile Payment,Home Appliances,2335,Yes,No
CUST_5971,Jonathan Wong,Male,clinton18@harvey.com,3/24/2023,"67205 Bond Plains Apt. 419 North Matthewtown, NC 04825",Cred,Fashion,4712,Yes,No
CUST_4065,Andrea Foster,Female,petersmanuel@martinez.info,2/3/2022,"596 Porter Ramp Herbertbury, LA 24162",Bank Transfer,Home Appliances,2631,Yes,No
CUST_5951,Laura Macias,Female,vayers@gmail.com,7/19/2022,"6644 Rivera Inlet New Raven, MS 28509",BankTrans,Home Appliances,1527,Yes,Yes
CUST_7119,Samantha Smith,Male,rebecca89@torres.net,10/28/2021,"57915 Ian Expressway Apt. 111 Alexisberg, NC 69682",Credit Card,Groceries,2931,Yes,Yes
CUST_2053,Pamela Hudson Md,Male,qortiz@gmail.com,12/11/2022,"64994 Reese Shoal Suite 911 North Gary, MD 06215",Crdit Card,Groceries,474,Yes,No
CUST_5716,Connie Greene,Female,mary04@lopez-howell.com,12/3/2024,"65038 Angela Route Kaufmanshire, IL 53021",BankTrans,Home Appliances,1677,Yes,Yes
CUST_7879,Samantha Quinn,Male,jeremyanderson@gmail.com,2/8/2022,"682 Henry Wells Port Kevin, WA 61814",Credit Card,Fashion,1104,Yes,Yes
CUST_5501,Rhonda Hines,Male,josephmonroe@brown.com,1/14/2021,"5178 Heather Haven Danielville, LA 71964",PayPal,Groceries,3838,No,No
CUST_7067,Amy Cole,Female,sgillespie@yahoo.com,6/25/2024,"45062 Schwartz Pass New Jillfort, SD 67924",PayPal,Fashion,4405,No,No
CUST_2491,John Taylor,Female,qhoffman@pierce.com,1/29/2024,"7930 Kathy Cove Apt. 945 Lake Sandraland, MO 64723",Mobile Payment,Fashion,3578,Yes,No
CUST_4675,Brianna Gilbert,Male,unknown,1/26/2022,"634 Boyd Landing Suite 329 Brewerfort, OH 66243",Mobile Payment,Fashion,4368,No,No
CUST_4053,Jacob Thompson,Male,qsmith@hotmail.com,10/18/2021,"376 Martin Loop Port Brenda, NH 37320",Credit,Home Appliances,1303,No,No
CUST_2446,Jonathan Esparza,Male,garzamichelle@gmail.com,5/23/2024,"868 Thomas Ways North Katrinabury, LA 07059",PayPal,Electronics,830,Yes,Yes
CUST_1439,Barbara Scott,Female,melissahardy@erickson-martinez.com,5/13/2020,"2231 Ward Throughway Apt. 593 New Victoriaview, SC 12237",Bank,Fashion,3770,No,No
CUST_4299,Erin Smith,Female,hduran@casey.biz,10/27/2021,"57266 Craig Unions Thomasland, IL 10829",Bank Transfer,Fashion,1192,No,No
CUST_8379,Lisa Miller,Female,fgarcia@yahoo.com,11/11/2020,"445 Brian Stream Apt. 324 New Tylerfurt, VT 71170",Cred,Groceries,1626,No,Yes
CUST_1020,Susan Henry,Male,jfritz@ward-walker.com,5/24/2024,"02548 Brian Mill Suite 256 Cannonmouth, SC 26745",Bank,Groceries,588,No,No
CUST_2600,Joshua Hall,Male,avilaphillip@yahoo.com,11/6/2021,"4727 Gregory Cape Suite 379 Christensenborough, AL 78315",PayPal,Groceries,4402,Yes,No
CUST_7596,Maria Bishop,Male,sanchezmargaret@smith.biz,5/30/2021,"73986 Kevin Highway Apt. 046 West Jeffrey, NM 35203",Credit Card,Groceries,1175,No,No
CUST_9726,Christine Alvarez,Male,pcampbell@hotmail.com,1/18/2023,"847 Castillo Mountains Burkehaven, OK 80415",Credit Card,Electronics,4535,No,Yes
CUST_7163,Julian Jenkins,Female,roysandra@yahoo.com,10/24/2024,"251 Mark Rapids Jessicatown, LA 75451",Mobile Payment,Groceries,4082,Yes,No
CUST_1463,Hannah Navarro,Male,andreanelson@hotmail.com,3/25/2020,"79037 Watkins Wall East Benjaminfort, VA 16840",Credit Card,Fashion,4379,No,Yes
CUST_7762,Craig Delgado,Male,ifarrell@hotmail.com,8/18/2023,"3282 Sarah Viaduct Apt. 737 Lake Jesseview, MA 67072",Bank Transfer,Fashion,379,No,Yes
CUST_1919,Jordan Valencia,Female,davidlewis@murphy.com,12/1/2024,"757 Beth Plain Apt. 697 Davismouth, NC 57221",Credit Card,Fashion,1440,No,No
CUST_8590,Brent Arnold,Female,austin83@rios.com,1/27/2024,"1830 Hansen Gateway Gabrielleland, UT 01574",PayPal,Fashion,2226,No,No
CUST_3088,Aaron Graves,Male,crystalmartinez@gmail.com,2/19/2021,"8325 Daniel Glens Suite 231 North Marybury, NY 60066",Credit Card,Electronics,144,Yes,Yes
CUST_1224,Kayla Smith,Female,lovefrederick@gmail.com,7/9/2020,"830 Sheila Manors Pamelaview, SC 24833",Cred,Groceries,3798,Yes,No
CUST_9869,Melinda Alvarado,Male,stephen52@erickson-esparza.com,6/7/2024,"7458 Natalie Summit Apt. 767 Ericville, TX 95613",Credit Card,Fashion,1145,Yes,No
CUST_4420,Ana Wiley,Female,elizabeth92@gmail.com,6/8/2023,"33421 Jennifer Wells Raymondberg, MS 56801",PayPal,Groceries,980,No,Yes
CUST_9705,Jamie Mcpherson,Female,ashlee28@yahoo.com,6/8/2021,USCGC Dillon FPO AA 73709,PayPal,Groceries,3341,No,Yes
CUST_8001,Nicole Lewis,Male,bmcclain@gmail.com,7/21/2021,"26687 Richard Overpass Wilsonshire, NE 46541",Credit Card,Electronics,4787,Yes,No
CUST_6349,Maria Thompson,Female,williamsjennifer@hotmail.com,2/2/2022,"PSC 4753, Box 0721 APO AA 82465",Credit,Home Appliances,427,No,Yes
CUST_3971,Jonathan Garcia,Male,catherine86@barnes.com,7/31/2022,Unit 3305 Box 2302 DPO AE 40234,Mobile Payment,Groceries,3348,Yes,Yes
CUST_7038,Joshua Jensen,Female,hgonzalez@gmail.com,6/18/2024,"4232 Castillo Fields Apt. 469 Williamschester, SD 94179",Bank Transfer,Electronics,4960,No,Yes
CUST_9230,Thomas Hoffman,Male,carmenrichards@yahoo.com,3/15/2021,"23028 Megan Fields Kruegertown, NY 34628",Mobile Payment,Fashion,1130,No,Yes
CUST_4406,Kenneth Allen,Male,gmccormick@gmail.com,4/4/2023,"3422 Maria Fords New Michael, KS 87373",Mobile Payment,Groceries,3270,Yes,No
CUST_3567,Lori Stuart,Male,rodgersdana@yahoo.com,1/26/2022,Unit 8364 Box 0554 DPO AA 53647,Mobile Payment,Groceries,4311,Yes,Yes
CUST_4341,Cameron Green,Male,unknown,7/15/2022,"84462 Cook Ports Port Kathrynland, GA 89835",Bank Transfer,Groceries,3479,No,No
CUST_6677,Erika Becker,Male,robert97@yahoo.com,10/22/2020,"639 Tami Centers Johnstonstad, VA 54831",BankTrans,Home Appliances,4666,No,No
CUST_9654,Isabel Calhoun,Female,kristen36@yahoo.com,3/30/2024,"702 David Shoals Suite 929 Smithbury, SD 58289",BankTrans,Home Appliances,369,Yes,Yes
CUST_1888,John Holmes,Male,unknown,6/26/2023,"42661 Sara Forks Wilsonside, NY 67559",Mobile Payment,Groceries,1588,Yes,Yes
CUST_6713,Nicholas Washington,Female,unknown,4/15/2020,"33384 Barbara Camp Elizabethton, IN 65542",Mobile Payment,Fashion,1041,No,Yes
CUST_5748,Adriana Lee,Female,housesarah@suarez.org,3/4/2024,"PSC 3332, Box 4552 APO AE 34742",PayPal,Electronics,3586,Yes,No
CUST_5792,Amanda Ramirez,Female,nicholas53@yahoo.com,5/20/2020,"764 Erin Shores Apt. 031 East Gregory, NM 88163",Bank Transfer,Fashion,1830,No,Yes
CUST_2391,Christopher Ford,Female,hgraham@soto-watkins.info,3/17/2023,"3286 Jon Inlet South Bryan, CA 80080",Bank Transfer,Fashion,1736,No,No
CUST_5579,Paul Fischer,Female,ubell@ellis.com,3/15/2024,"10391 Zachary Light Port Davidburgh, ND 19225",Bank Transfer,Groceries,2169,Yes,No
CUST_1313,Darren Davis,Male,hannah72@yahoo.com,10/20/2021,"955 Jamie Mountain Johnside, OK 01880",Bank Transfer,Electronics,3763,Yes,No
CUST_8903,Ashley Lowe,Female,davidpatton@baker.org,3/12/2024,"4264 Lisa Parkway New Carolfort, NM 09224",Mobile Payment,Groceries,4875,No,Yes
CUST_7275,Mariah Myers,Male,wongsean@hotmail.com,12/22/2023,"1448 Tiffany Lane Apt. 754 New Joel, NY 45054",Bank Transfer,Electronics,2387,Yes,No
CUST_6288,Angela Boone,Male,jenkinspamela@nguyen.com,5/12/2021,"32311 Fernandez Trafficway Suite 898 Jonesport, MI 43735",Credit Card,Electronics,493,Yes,Yes
CUST_9296,Michael Carey,Male,phillipconway@lara-frank.com,4/28/2024,"97191 West Spring Suite 703 Cunninghamfurt, TX 73249",Bank Transfer,Electronics,1708,No,Yes
CUST_4683,Karen Duarte,Male,vanessa07@yahoo.com,9/21/2020,"705 Waters Inlet Apt. 189 South Cynthiaview, NE 68863",Credit Card,Fashion,830,Yes,Yes
CUST_6000,Julian Collins,Male,alexa59@yahoo.com,4/26/2022,"089 Johnson Fall Heathermouth, MD 37837",Bank Transfer,Home Appliances,4612,No,No
CUST_1169,Chris Johnson,Male,xadams@shaw-carlson.net,7/17/2020,"33086 Joann Crest Santosmouth, GA 60034",Bank Transfer,Fashion,1992,No,No
CUST_6917,Angela Nelson,Female,rebecca48@yahoo.com,4/19/2022,"53999 Charlotte Walk Hooverfurt, MT 54811",Credit Card,Electronics,4690,Yes,Yes
CUST_5163,Alexander Walker,Male,stephen30@gmail.com,9/30/2023,"86995 Dawn Corners Apt. 685 Alishafurt, MD 69670",Bank Transfer,Groceries,3615,Yes,Yes
CUST_4600,Veronica Meyer,Male,jennifer73@farmer.com,11/16/2020,"2190 Linda Lake Apt. 184 Josephview, TN 41273",BankTrans,Groceries,279,Yes,Yes
CUST_8513,Lisa Davidson,Male,ureid@durham.org,5/17/2022,"803 Sara Brook West Brandon, NE 22548",Mobile Payment,Groceries,2519,No,Yes
CUST_9139,Matthew Lyons,Female,bellpeter@owen-jones.com,12/3/2023,"3345 Mary Estates Amyburgh, WV 40025",PayPal,Fashion,3768,Yes,Yes
CUST_5304,Henry Johnson Md,Male,kennethcook@yahoo.com,6/19/2023,"901 Timothy Mission Apt. 498 North Robert, AL 64262",PayPal,Electronics,474,Yes,Yes
CUST_5485,Tiffany Hall,Male,unknown,3/30/2024,"979 Colton Glens Suite 501 Chapmanville, KS 19476",Crdit Card,Electronics,1584,No,No
CUST_9495,Shane Allison,Female,alyssa09@gmail.com,6/26/2022,"98046 Weiss Flats Mezaport, MN 20348",Bank Transfer,Home Appliances,2464,Yes,No
CUST_7054,Richard Wilson,Male,jessica94@edwards.info,11/13/2023,"78516 Stacey Glen Apt. 073 Barryberg, VT 90400",Bank,Groceries,3490,No,Yes
CUST_5677,Leslie Grant,Male,unknown,3/19/2024,USNS Sanders FPO AP 35498,PayPal,Electronics,1020,No,No
CUST_9184,Gerald Santana,Female,elizabeth00@gmail.com,6/26/2024,"381 Diana Hills Suite 034 New Carol, CO 71036",PayPal,Electronics,871,No,Yes
CUST_9630,Sheila Miller,Female,valdezdestiny@rowe-weaver.biz,10/12/2024,"539 Sanchez Ville Apt. 010 Lake Nicholasberg, DE 94907",Bank Transfer,Home Appliances,2881,Yes,No
CUST_4932,Kristi Harrison,Male,unknown,3/18/2024,"882 Ramirez Burg Timothyburgh, NY 57683",Mobile Payment,Groceries,4774,Yes,Yes
CUST_5396,Stephen Olson,Male,taylorbrandon@hotmail.com,5/23/2023,"36063 Michael Haven Suite 504 South Kimberlyside, WI 04039",Mobile Payment,Groceries,4748,No,No
CUST_9426,Helen Bullock,Male,ethansimpson@evans.com,1/17/2024,"PSC 3481, Box 8735 APO AP 19822",Credit Card,Groceries,3324,Yes,Yes
CUST_1738,Nathan Bryant,Male,hbell@lopez.com,12/1/2021,"0515 William Inlet West Paige, TX 95554",Credit Card,Electronics,2978,No,Yes
CUST_1167,Rachel Macdonald,Female,boydpaul@miller.com,10/25/2021,"84002 Martin Rapids Suite 957 West Christopherberg, MO 94802",PayPal,Groceries,2985,No,No
CUST_4378,Stanley Duffy,Female,suttonholly@hotmail.com,1/20/2023,"4736 Allison Lodge Suite 235 Kirkhaven, MD 49181",Bank Transfer,Groceries,4812,Yes,No
CUST_5082,Brittany Sampson,Male,kimberlyfox@yahoo.com,4/1/2024,"01187 Timothy Creek Suite 394 Charlesview, WI 91051",Bank,Groceries,2056,No,Yes
CUST_4413,Jose Peterson,Male,hwilliamson@jimenez-mckee.com,2/2/2024,"1977 Melissa Manor Allenside, SC 12673",Bank Transfer,Fashion,404,No,Yes
CUST_1063,Ann Carroll,Female,unknown,12/14/2024,"708 Rodriguez Junction Port Jacquelineshire, DC 27470",Credit Card,Fashion,1058,No,Yes
CUST_1316,Paul Suarez,Male,ashley58@garcia-escobar.com,8/3/2024,"0034 Vaughan Rue Fisherton, MS 32059",Mobile Payment,Electronics,4341,Yes,Yes
CUST_4387,Laurie Mitchell,Female,unknown,8/9/2020,"815 Baker Route Port Jeffreyshire, WI 88450",Credit Card,Home Appliances,4083,No,Yes
CUST_9933,Amy Stevenson,Female,cwalker@bailey-harper.info,7/6/2021,"369 Kevin Village Apt. 421 Floresmouth, KS 59832",Pay,Home Appliances,4847,No,No
CUST_7905,Anthony Hernandez,Female,rwheeler@gmail.com,10/14/2020,"97194 Ryan Lights Johnshire, NM 43277",Credit Card,Electronics,3503,Yes,Yes
CUST_8779,Paul Campos,Male,belljanet@fernandez.com,10/31/2024,"23542 Sutton Lights East Patricia, KS 30144",PayPal,Electronics,1639,No,No
CUST_1568,Tim Bailey Dds,Female,unknown,8/30/2023,"809 Ramos Stream Apt. 982 Silvashire, VT 49172",PayPal,Home Appliances,2121,No,No
CUST_6494,Tracy Chavez,Male,sanderson@fernandez.com,8/5/2021,"4260 Wheeler Valley Frankfurt, MO 34444",Mobile Payment,Electronics,1218,No,Yes
CUST_5680,Kelsey Lester,Female,igonzalez@gmail.com,8/17/2020,"5210 Wendy Cove Tonifort, CA 36410",Mobile Payment,Groceries,4594,Yes,Yes
CUST_4023,Erik Chapman,Male,fkelly@newman.com,11/6/2021,"9705 Lisa Underpass Apt. 797 Brianaville, AL 23323",PayPal,Home Appliances,1793,Yes,Yes
CUST_9175,Erica Barton,Female,davisjohn@zhang-bradshaw.com,6/6/2022,"0920 Salazar Ramp North Michaelton, ME 71329",Bank Transfer,Groceries,2760,Yes,Yes
CUST_1651,Scott Mcgrath,Male,caitlin05@davidson.net,4/9/2023,"8655 Allen Light West David, CO 50285",Mobile Payment,Home Appliances,2986,No,No
CUST_7690,William Fields,Female,walkerkatherine@gmail.com,1/15/2021,"0871 Seth Parkway Suite 959 Jonesshire, MI 06938",Bank Transfer,Home Appliances,771,No,Yes
CUST_7353,Michael Shepard,Male,apatrick@johnson.biz,12/23/2021,"360 Kevin Common Apt. 271 Lake Anna, FL 30890",Credit Card,Groceries,2462,No,Yes
CUST_7377,Abigail Berry,Male,krystal75@yahoo.com,3/31/2020,"55227 Amanda Stravenue Rebeccaview, NE 77073",Mobile Payment,Fashion,4352,Yes,Yes
CUST_8503,Chase Mcdonald,Female,christopherpark@carroll.com,11/7/2021,"61359 Giles Groves Meghanbury, SD 54587",Mobile Payment,Home Appliances,1381,Yes,Yes
CUST_9464,James Allison,Female,unknown,5/5/2021,"8922 Audrey Oval Suite 087 Robinsonmouth, NJ 30266",PayPal,Home Appliances,2352,Yes,No
CUST_5558,Gabrielle Scott,Male,michaelbrown@yahoo.com,1/15/2025,Unit 6104 Box 3379 DPO AA 98464,Mobile Payment,Electronics,540,No,Yes
CUST_1789,Laura Edwards,Male,obarton@sweeney-elliott.org,8/6/2021,"83071 Gutierrez Squares Lambertchester, CO 59452",PayPal,Home Appliances,870,No,Yes
CUST_9763,Joshua Lewis,Female,unknown,7/1/2024,"00374 Danielle Spring Suite 830 Thomashaven, AK 41688",BankTrans,Groceries,3179,No,Yes
CUST_1793,Ruben Owens,Male,psuarez@thomas.com,2/16/2024,"82221 Jill View Suite 496 Mannmouth, SC 33433",Credit Card,Home Appliances,3131,No,No
CUST_9086,James Reese,Female,bradley86@montoya.info,4/2/2023,"477 Jamie Crossing Port Jonathan, DC 87510",Mobile Payment,Home Appliances,3704,No,Yes
CUST_9761,Richard Frederick,Male,lindasanders@ruiz-williams.com,11/28/2022,"821 Amy Brook Apt. 106 Lake Bryanfurt, NJ 95213",PayPal,Groceries,705,No,Yes
CUST_7350,Zachary Duran,Female,michaeldunlap@yahoo.com,8/12/2024,"05769 Gutierrez Stravenue West Wendymouth, UT 93421",Credit Card,Fashion,2005,No,Yes
CUST_1344,Jordan Torres,Female,unknown,4/11/2022,USNV Koch FPO AA 49167,Bank Transfer,Electronics,1702,No,No
CUST_6811,Jonathan Kelly,Male,elizabeth94@hotmail.com,3/8/2021,"873 Carpenter Highway East Marialand, KS 06536",Mobile Payment,Groceries,102,No,No
CUST_2943,Eileen Daniels,Female,onealerika@gmail.com,3/23/2020,"9568 Allen Brooks Suite 363 East Gerald, DE 60068",PayPal,Home Appliances,111,Yes,No
CUST_8936,Lindsey Adams,Female,victorswanson@rivera.net,11/1/2021,"823 Boone Stream Cynthiaview, TX 58080",Bank Transfer,Electronics,2137,Yes,Yes
CUST_5003,Annette Henderson,Female,john68@gmail.com,6/27/2020,"PSC 0895, Box 4549 APO AE 25196",BankTrans,Groceries,668,Yes,No
CUST_2084,Garrett Alexander,Male,wsantana@taylor.org,1/17/2023,"127 David Fall Apt. 388 Lake Jaredburgh, MI 52852",Mobile Payment,Fashion,3622,Yes,No
CUST_1614,Anthony Baker,Male,scottjeffrey@knight-eaton.com,7/11/2024,"653 Kimberly Glen North Kelli, VA 71488",Crdit Card,Groceries,2883,No,No
CUST_4666,Jonathan Oliver,Male,dennis28@burns.org,8/28/2024,"82897 Roy Vista West Kennethland, SC 86556",PayPal,Groceries,2272,Yes,Yes
CUST_7198,Danielle Coffey,Male,rwilson@reynolds.com,11/15/2023,"9571 Mack Extension Sandrachester, AL 54683",PayPal,Electronics,2182,No,Yes
CUST_6437,Logan Christensen,Male,nathan58@porter.info,12/1/2021,"646 Aguilar Mountain Jaclynland, HI 79753",Credit Card,Groceries,3350,Yes,Yes
CUST_8681,Willie Morris,Female,kimberly41@sanders.info,5/25/2021,"8533 Andrea Turnpike Lynnborough, NJ 53632",Credit Card,Electronics,149,Yes,No
CUST_2275,Ethan Marquez,Male,nancysmith@huber.org,4/13/2023,"44191 Robyn Drive Peckstad, AZ 25306",Bank Transfer,Home Appliances,2405,Yes,Yes
CUST_5353,Tracy Lewis,Female,xfranklin@wiley.info,7/16/2023,"8481 Kelly Ranch Shawnland, NV 18212",Mobile Payment,Groceries,2815,No,Yes
CUST_2916,Sean Barnes,Male,unknown,1/9/2025,"67166 Young Corner Apt. 956 Alicialand, MD 48908",BankTrans,Home Appliances,3954,No,No
CUST_7738,Samuel Coleman,Male,whitejeffrey@king.com,5/19/2024,"47362 Emily Springs Apt. 421 East Justin, NH 11067",Bank,Home Appliances,617,No,Yes
CUST_3191,Amanda Moore,Female,oscar89@doyle.net,6/22/2020,"329 Robert Turnpike Frederickburgh, ME 87591",Crdit Card,Fashion,4761,No,No
CUST_5956,Edgar Valentine,Male,qarnold@hotmail.com,10/30/2022,"034 Wilson Ways East Ronald, TN 69921",Bank,Fashion,2343,No,No
CUST_3107,Brad Farmer,Male,emilyshields@massey-cooper.com,12/17/2020,"741 Michael Divide South Deanna, MO 99009",Bank Transfer,Groceries,4645,Yes,No
CUST_9451,Kevin Solomon,Female,craigmills@wilson-castaneda.com,2/25/2023,"204 Alejandra Well Kathleenfurt, SC 77100",Credit Card,Fashion,3491,No,Yes
CUST_8814,Jeffrey Hobbs,Male,rcontreras@montgomery.com,8/4/2024,"550 Ramirez Locks Suite 775 Amyside, WY 82716",Mobile Payment,Home Appliances,585,Yes,No
CUST_7675,Matthew Hall,Female,matthewchurch@riley-barry.info,10/5/2023,"50525 Stacy Turnpike Kimberlyside, HI 95943",Credit Card,Electronics,1147,No,No
CUST_5379,Frank Williamson,Female,vsullivan@hotmail.com,11/5/2021,"040 Williams Wells Apt. 071 New Daisy, NH 99132",BankTrans,Electronics,4411,Yes,Yes
CUST_1294,Mary Duran,Male,jameshenry@shaffer.com,3/18/2022,"40562 Bradley Mission Apt. 186 New David, AZ 45843",PayPal,Groceries,4363,No,Yes
CUST_2708,Nicole Sherman,Male,unknown,4/26/2022,"76096 Lawrence Landing Maryton, OK 44324",Bank Transfer,Home Appliances,1883,No,Yes
CUST_1522,Carolyn Soto,Female,gabrielle78@valentine.biz,7/9/2023,"43588 Simpson Ridge Port Chris, WA 04904",Mobile Payment,Groceries,2069,No,No
CUST_9140,Gina Joyce,Female,alexandraromero@ponce-robbins.info,7/19/2024,"PSC 1314, Box 3539 APO AP 46836",Pay,Groceries,4922,Yes,No
CUST_3666,Rose Stevens,Female,melissawright@kennedy.info,2/6/2021,"20157 Spencer Isle Suite 534 New Scott, VA 25790",Bank Transfer,Home Appliances,1386,No,Yes
CUST_8599,Randy Gonzalez,Male,rdennis@phillips-rocha.biz,4/4/2020,"4034 Jessica Fork Rachelview, OH 90636",Bank Transfer,Electronics,965,Yes,No
CUST_7505,Richard Hill,Male,mthomas@williams-johnson.com,1/4/2022,"206 Emily Track Suite 784 Goodwinside, AK 45928",Mobile Payment,Groceries,3853,Yes,Yes
CUST_6841,Jeffrey Khan,Female,jessica76@miller.com,4/2/2021,"0502 Jessica Throughway North Alan, LA 28710",Bank Transfer,Groceries,4083,No,No
CUST_6691,Dawn Lowe,Female,unknown,1/29/2020,"PSC 5200, Box 9994 APO AE 83205",PayPal,Fashion,4460,No,Yes
CUST_7868,Rebecca Guzman,Male,emily24@copeland.com,3/4/2021,"989 Jerry Corner Apt. 354 North Jacquelinetown, AK 56481",Credit Card,Home Appliances,602,No,No
CUST_3947,Michael Perez,Female,dudleyrobert@gmail.com,1/30/2022,"23727 Moore Orchard Andersonburgh, AL 69794",Mobile Payment,Home Appliances,3520,No,No
CUST_2402,Ryan Landry,Female,kcurry@yahoo.com,7/4/2021,USNV Parker FPO AA 96910,Mobile Payment,Fashion,513,No,Yes
CUST_6807,Angela Williams,Female,lynnlauren@yahoo.com,5/31/2024,"6918 Courtney Loaf Patrickfurt, ID 52778",Bank Transfer,Fashion,166,Yes,Yes
CUST_9951,Victoria Branch,Female,dianewebb@gmail.com,4/11/2023,"7286 Christopher Highway Suite 609 South Aprilview, NJ 09837",PayPal,Home Appliances,3165,Yes,No
CUST_4111,Andrew Jackson,Female,rthomas@ferguson.org,5/22/2022,"914 Xavier Knolls East Dianamouth, AK 69053",Credit Card,Electronics,2225,Yes,Yes
CUST_9326,Kathleen Jenkins,Male,garzaheather@cummings-smith.org,12/13/2021,"5878 William Dale Apt. 706 East Vincent, AR 36784",Credit Card,Groceries,2474,No,No
CUST_3620,Lisa Moody,Male,unknown,9/23/2023,"626 Justin Field Suite 617 Holtburgh, VT 29880",Mobile Payment,Groceries,4943,No,Yes
CUST_8836,Jordan Sullivan,Male,christopher32@hotmail.com,6/4/2020,"760 Mark Mission Richardtown, IL 17154",Bank Transfer,Fashion,745,No,Yes
